session_num;query_num;click_item;rec_list;purchase
520;696276;6313;30059,40,30151,152,30170,7637,91543,80698,48374,59284,48391,20771,293,59305,313,59335,341,7842,30410,70250,30411,48682,15418,92620,59918,197896,82396,71745,39407,31322,8761,8886,124738,1731,96786,9231,1785,83533,1788,31763,16437,31764,31765,83535,9285,1803,31846,1894,22046,1907,97346,40592,31878,31986,2506,32443,116191,17059,32606,63605,63606,343935,41998,139487,129944,100165,100166,42020,10232,10441,85523,10475,74837,201176,10478,64179,3246,10660,75227,53597,33212,27992,140584,76242,3826,28160,43815,119888,33772,76254,87223,55069,55140,66439,122145,34648,46655,35282,35283,107062,246417,13029,107179,68627,6313,36500,36501,14501,47902,14971,69559,47913,42951,33270,43236,3580,33548,3609,70795,3817,76471,11406,33945,33946,148523,54952,33975,44199,4009,34010,34021,55066,87421,4128,34154,34190,55577,77169,121682,66529,28521,141345,4400,55800,62086,34551,184814,45227,12117,77743,45493,169230,85529,12911,89757,35350,35349,19082,13048,57577,35513,135861,29249,35520,74396,68472,29284,160686,2780,68495,13231,24786,171161,126098,13323,13737,6223,36131,29572,29581,36195,58009,12328,124371,196118,39909,47288,173444,13979,13986,6465,13987,47295,6721,14248,36682,6920,136513,69459,90794; 0
520;801949;1907;30059,40,30151,152,30170,7637,91543,80698,48374,59284,48391,20771,293,59305,313,59335,341,7842,30410,70250,30411,48682,15418,92620,59918,197896,82396,71745,39407,31322,8761,8886,124738,1731,96786,9231,1785,83533,1788,31763,16437,31764,31765,83535,9285,1803,31846,1894,22046,1907,97346,40592,31878,31986,2506,32443,116191,17059,32606,63605,63606,343935,41998,139487,129944,100165,100166,42020,10232,10441,85523,10475,74837,201176,10478,64179,3246,10660,75227,53597,33212,27992,140584,76242,3826,28160,43815,119888,33772,76254,87223,55069,55140,66439,122145,34648,46655,35282,35283,107062,246417,13029,107179,68627,6313,36500,36501,14501,47902,14971,69559,47913,42951,33270,43236,3580,33548,3609,70795,3817,76471,11406,33945,33946,148523,54952,33975,44199,4009,34010,34021,55066,87421,4128,34154,34190,55577,77169,121682,66529,28521,141345,4400,55800,62086,34551,184814,45227,12117,77743,45493,169230,85529,12911,89757,35350,35349,19082,13048,57577,35513,135861,29249,35520,74396,68472,29284,160686,2780,68495,13231,24786,171161,126098,13323,13737,6223,36131,29572,29581,36195,58009,12328,124371,196118,39909,47288,173444,13979,13986,6465,13987,47295,6721,14248,36682,6920,136513,69459,90794; 0
522;531;12208;98711,52159,134812,168901,12208,29121,125989,200244,198806,227745,213646,230104,162537,69162; 0
524;533;77573;15980,15982,77573,4515,18483,12034,12035,398922,122465,130558,68205,89649,12803,5362,79421,57788,166167,173318,79493,7298; 0
525;534;9641;332,48989,30703,673,21184,1780,1813,51329,22083,9641,124878,41307,2571,76400,6453,39501,121794,181578,79714,90396; 0
526;535;14444;72562,65239,11786,34692,56433,34994,4991,5045,57162,78742,35981,35980,36031,14218,36550,14441,79911,36809,14444,58464; 0
526;28642;14444;9103,83447,65239,11786,34692,56433,4991,5045,57162,78742,35981,35980,36031,13931,36550,36706,14441,79911,14444,58464; 0
527;536;42779;76,70095,30902,15964,8627,51096,40965,134850,10271,3147,10607,42779,3274,33205,7312,47915,17869,76033,35606,36246; 0
528;537;58524;7974,70443,81353,708,768,801,49979,39388,31369,113897,84999,74782,11718,34915,7481,47917,19048,6452,69172,58524; 0
528;77672;10542;10542,178397,67294,206023,13483; 0
528;476788;58524;126972,1001,124516,49675,124517,71358,21321,126974,1002,126975,124520,129380,129381,124522,15809,8491,71432,31067,1047,126990,31069,126992,38926,60642,159512,31071,8498,8500,60654,38938,60674,15861,60680,1150,1151,124560,15951,129422,1152,21431,50307,137973,31396,8849,182709,1712,134497,72642,1773,31772,51192,97126,83884,2014,83885,16583,170188,83886,114385,124862,51629,2192,73441,22244,2332,127477,10196,63676,127620,85637,33064,42599,27793,42604,3183,75054,27806,3259,75220,101641,76437,54792,65680,11378,156098,33933,125425,11450,71997,82730,39514,26754,61237,18315,87881,28485,34345,28486,44781,23789,87897,55630,105074,148922,66471,23791,87968,66537,34407,12012,31360,18679,18680,141979,45785,34922,78273,24339,31359,46902,57688,79336,46955,57777,126228,79564,126227,175597,171274,13656,6162,210787,173369,160791,68748,173368,177300,13654,68747,19575,25072,90426,79824,69075,29875,47516,25516,80074,14681,80075,131484,14686,131515,129003,25725,175937,14759,58525,47728,69384,7243,7242,47727,7241,58524,80161,136559,180225,164615,133884,7344; 0
528;605410;126228;126972,1001,124516,49675,124517,71358,21321,126974,1002,126975,124520,129380,129381,124522,15809,8491,71432,31067,1047,126990,31069,126992,38926,60642,159512,31071,8498,8500,60654,38938,60674,15861,60680,1150,1151,124560,15951,129422,1152,21431,50307,137973,31396,8849,182709,1712,134497,72642,1773,31772,51192,97126,83884,2014,83885,16583,170188,83886,114385,124862,51629,2192,73441,22244,2332,127477,10196,63676,127620,85637,33064,42599,27793,42604,3183,75054,27806,3259,75220,101641,76437,54792,65680,11378,156098,33933,125425,11450,71997,82730,39514,26754,61237,18315,87881,28485,34345,28486,44781,23789,87897,55630,105074,148922,66471,23791,87968,66537,34407,12012,31360,18679,18680,141979,45785,34922,78273,24339,31359,46902,57688,79336,46955,57777,126228,79564,126227,175597,171274,13656,6162,210787,173369,160791,68748,173368,177300,13654,68747,19575,25072,90426,79824,69075,29875,47516,25516,80074,14681,80075,131484,14686,131515,129003,25725,175937,14759,58525,47728,69384,7243,7242,47727,7241,58524,80161,136559,180225,164615,133884,7344; 0
528;660839;6162;126972,1001,124516,49675,124517,71358,21321,126974,1002,126975,124520,129380,129381,124522,15809,8491,71432,31067,1047,126990,31069,126992,38926,60642,159512,31071,8498,8500,60654,38938,60674,15861,60680,1150,1151,124560,15951,129422,1152,21431,50307,137973,31396,8849,182709,1712,134497,72642,1773,31772,51192,97126,83884,2014,83885,16583,170188,83886,114385,124862,51629,2192,73441,22244,2332,127477,10196,63676,127620,85637,33064,42599,27793,42604,3183,75054,27806,3259,75220,101641,76437,54792,65680,11378,156098,33933,125425,11450,71997,82730,39514,26754,61237,18315,87881,28485,34345,28486,44781,23789,87897,55630,105074,148922,66471,23791,87968,66537,34407,12012,31360,18679,18680,141979,45785,34922,78273,24339,31359,46902,57688,79336,46955,57777,126228,79564,126227,175597,171274,13656,6162,210787,173369,160791,68748,173368,177300,13654,68747,19575,25072,90426,79824,69075,29875,47516,25516,80074,14681,80075,131484,14686,131515,129003,25725,175937,14759,58525,47728,69384,7243,7242,47727,7241,58524,80161,136559,180225,164615,133884,7344; 0
528;750966;58524;126972,1001,124516,49675,124517,71358,21321,126974,1002,126975,124520,129380,129381,124522,15809,8491,71432,31067,1047,126990,31069,126992,38926,60642,159512,31071,8498,8500,60654,38938,60674,15861,60680,1150,1151,124560,15951,129422,1152,21431,50307,137973,31396,8849,182709,1712,134497,72642,1773,31772,51192,97126,83884,2014,83885,16583,170188,83886,114385,124862,51629,2192,73441,22244,2332,127477,10196,63676,127620,85637,33064,42599,27793,42604,3183,75054,27806,3259,75220,101641,76437,54792,65680,11378,156098,33933,125425,11450,71997,82730,39514,26754,61237,18315,87881,28485,34345,28486,44781,23789,87897,55630,105074,148922,66471,23791,87968,66537,34407,12012,31360,18679,18680,141979,45785,34922,78273,24339,31359,46902,57688,79336,46955,57777,126228,79564,126227,175597,171274,13656,6162,210787,173369,160791,68748,173368,177300,13654,68747,19575,25072,90426,79824,69075,29875,47516,25516,80074,14681,80075,131484,14686,131515,129003,25725,175937,14759,58525,47728,69384,7243,7242,47727,7241,58524,80161,136559,180225,164615,133884,7344; 0
528;763878;90426;126972,1001,124516,49675,124517,71358,21321,126974,1002,126975,124520,129380,129381,124522,15809,8491,71432,31067,1047,126990,31069,126992,38926,60642,159512,31071,8498,8500,60654,38938,60674,15861,60680,1150,1151,124560,15951,129422,1152,21431,50307,137973,31396,8849,182709,1712,134497,72642,1773,31772,51192,97126,83884,2014,83885,16583,170188,83886,114385,124862,51629,2192,73441,22244,2332,127477,10196,63676,127620,85637,33064,42599,27793,42604,3183,75054,27806,3259,75220,101641,76437,54792,65680,11378,156098,33933,125425,11450,71997,82730,39514,26754,61237,18315,87881,28485,34345,28486,44781,23789,87897,55630,105074,148922,66471,23791,87968,66537,34407,12012,31360,18679,18680,141979,45785,34922,78273,24339,31359,46902,57688,79336,46955,57777,126228,79564,126227,175597,171274,13656,6162,210787,173369,160791,68748,173368,177300,13654,68747,19575,25072,90426,79824,69075,29875,47516,25516,80074,14681,80075,131484,14686,131515,129003,25725,175937,14759,58525,47728,69384,7243,7242,47727,7241,58524,80161,136559,180225,164615,133884,7344; 0
528;879199;58524;126972,1001,124516,49675,124517,71358,21321,126974,1002,126975,124520,129380,129381,124522,15809,8491,71432,31067,1047,126990,31069,126992,38926,60642,159512,31071,8498,8500,60654,38938,60674,15861,60680,1150,1151,124560,15951,129422,1152,21431,50307,137973,31396,8849,182709,1712,134497,72642,1773,31772,51192,97126,83884,2014,83885,16583,170188,83886,114385,124862,51629,2192,73441,22244,2332,127477,10196,63676,127620,85637,33064,42599,27793,42604,3183,75054,27806,3259,75220,101641,76437,54792,65680,11378,156098,33933,125425,11450,71997,82730,39514,26754,61237,18315,87881,28485,34345,28486,44781,23789,87897,55630,105074,148922,66471,23791,87968,66537,34407,12012,31360,18679,18680,141979,45785,34922,78273,24339,31359,46902,57688,79336,46955,57777,126228,79564,126227,175597,171274,13656,6162,210787,173369,160791,68748,173368,177300,13654,68747,19575,25072,90426,79824,69075,29875,47516,25516,80074,14681,80075,131484,14686,131515,129003,25725,175937,14759,58525,47728,69384,7243,7242,47727,7241,58524,80161,136559,180225,164615,133884,7344; 0
529;538;6074;10237,86495,11676,34399,12004,4825,5351,57589,68476,35992,6074,36048,13721,79615,47310,36438,6729,6730,6828,6829; 0
531;540;3001;48461,30338,31815,32186,41879,63770,3001,56798,4185,4216,56433,12420,4991,5045,90306,79718,14441,79911,14444,58464; 0
531;28870;31815;48461,30338,31815,32186,41879,63770,3001,56798,4185,4216,56433,12420,4991,5045,90306,79718,14441,79911,14444,58464; 0
531;584251;16053;309173,278837,16044,203743,172037,276429,314007,145464,71830,217205,340628,294005,82579,39334,31275,16053,8707,71840,196550,129478,82603,61085,95077,390661,390113,359793,111956,451689,285451,343144,153603,279037,212380,279038,490748,279040,285549,276632,124736,40185,285551,279042,252211,61849,72547,96632,206823,285558,179229,16368,180609,203823,434341,410689,415522,279050,285559,276641,276642,319222,279052,285563,170103,40216,113327,202305,279058,296220,26987,159662,446404,159664,191604,298048,334892,187418,187419,2048,129731,32002,249911,253991,132230,116869,2855,473015,426573,451647,129495,276627,442063,285398,248345,374397,257772,475589,134311,285561,163197,40183,285560,29078,185300,388534,159539,390246,432513,206501; 0
532;541;207838;110609,49863,71935,16114,1371,50338,62273,51862,34113,11676,11731,4418,5891,213773,19675,207838,79717,6526,36608,69119; 0
533;542;16210;26123,59587,109711,39267,16210,96856,62239,40821,40969,138831,63633,85997,76614,13639,14308,7575,35405,58002,32059,136224; 0
534;543;13931;37606,200628,32420,129864,54281,4099,5132,46632,35368,46840,13206,135977,47070,47069,6080,79526,6251,13931,90248,47296; 0
534;13417;6080;37606,200628,32420,129864,54281,4099,5132,46632,35368,46840,13206,135977,47070,47069,6080,79526,6251,13931,90248,47296; 0
535;544;30878;8644,112797,74011,17069,74494,42855,136574,47837,3726,2556,34265,66997,4991,67698,30878,67910,12985,5725,36272,36706; 0
536;545;6135;3676,34692,67698,5414,12970,13043,5582,35859,6034,35982,6135,13748,36146,36196,6302,13805,58054,6526,6848,126566; 0
537;546;46965;30378,60054,83474,9287,27343,3261,11119,34985,68887,382464,4916,157629,79139,89906,46965,13333,128529,13556,6308,36342; 0
539;548;72561;72561,72562,2309,54344,34161,34614,34692,4991,57162,13043,13064,5582,29254,13329,13520,131066,6005,36031,36094,13931; 0
540;549;2920;37116,882,15747,1211,40156,9154,27270,10133,2920,2921,3115,33073,10604,23569,76611,28301,148559,4485,35507,13472; 0
542;551;5725;167041,35333,57659,5725,5889,13620,36094,13851,90193,47233,14062,79744,14082; 0
543;552;134333;71,30254,7837,7985,8078,30718,60054,49743,1132,134333,9300,40507,9654,16819,16850,10674,43851,66828,45448,48482; 0
543;6125;30254;71,30254,7837,7985,8078,30718,60054,49743,1132,134333,9300,40507,9654,16819,16850,10674,43851,66828,45448,48482; 0
545;18878;5352;7737,39388,1356,32166,2329,41321,3057,3113,4603,6277,36972,3403,3456,33550,43441,34081,5058,5352,36092,47143; 0
546;555;36366;134,7748,59923,39687,31770,22463,2641,139980,47616,90603,14912,4076,78441,46438,19581,6237,36366,14291,14310,90672; 0
546;18873;14912;134,7748,59923,39687,31770,22463,2641,139980,47616,90603,14912,4076,78441,46438,19581,6237,36366,14291,14310,90672; 0
547;556;8742;39413,16071,1300,31313,8742,8743,50214,26738,26954,16680,2192,63693,2860,10540,76805,34127,12256,89139,5384,35724; 0
548;557;8329;682,49442,8328,8329,8602,49920,31469,8940,21744,72958,9871,10299,22897,10667,10713,86161,11989,33914,87875,34952; 0
548;18843;72958;682,49442,8328,8329,8602,49920,31469,8940,21744,72958,9871,10299,22897,10667,10713,86161,11989,33914,87875,34952; 0
548;19089;8940;682,49442,8328,8329,8602,49920,31469,8940,21744,72958,9871,10299,22897,10667,10713,86161,11989,33914,87875,34952; 0
550;559;9673;30203,70465,1189,97873,32138,9673,9779,41935,32769,2866,77232,34644,13629,13831,6327,47798,11855,4366,34382,247815; 0
550;604193;31924;7492,7505,69678,7542,159315,133991,20651,59020,7628,37328,143,15163,176070,48332,7727,30293,37570,20781,7789,7790,351,48508,7854,30422,413,20884,37833,48769,109363,537,30609,49016,699,30741,30742,110007,8183,71184,38658,94119,31062,31082,8545,1089,71566,112510,16223,39799,50567,82984,112619,153415,40312,9273,97014,9290,1805,113736,9317,1840,1880,83713,9368,40564,1885,31864,1886,9370,40566,40569,72939,1895,9371,1920,31923,31924,114359,83912,114592,32054,62647,84108,40979,62796,62801,2389,52167,2463,41531,99277,52499,63419,2645,32641,74297,2723,10176,10177,116568,32746,116880,2843,32756,32757,10274,32758,17190,32770,2869,32826,32871,163490,3047,33005,74925,147446,53253,10536,33011,33017,3148,33049,42693,33150,53518,10672,101506,3389,53742,27993,10951,165648,33882,87233,87235,11706,34468,66806,18535,46301,19053,68392,7311,14826,124126,69519,47873,7458,80334,124894,175120,75667,10942,10957,23192,34611,75896,11093,31890,17841,54721,11439,11442,11519,34294,28497,11836,128007,11837,4347,34669,28695,34698,45542,56475,18991,5430,24749,46878,135954,13688,79599,29616,68826,36212,164347,68859,19734,36273,36274,90227,68856,201812,36491,14364,6851,126492,69197,20198,25680; 0
551;560;35143;30071,80428,69749,202,387,15654,8278,8644,50250,9366,31895,32166,18323,4603,35143,47914,30626,11077,13981,126461; 0
552;561;13058;58837,346,37654,30616,92881,30732,737,93796,51125,27103,52870,36217,34062,28794,149638,56638,89497,13058,57831,36182; 0
555;351381;32902;30168,48196,161,7649,80689,129182,108627,246816,59379,92081,30480,59669,20962,338553,81248,48842,8023,129257,230233,92849,166604,166605,233134,38129,49028,81484,38252,736,355633,70947,313487,197828,376892,202124,888,234177,60444,8608,94844,71708,94846,21574,163065,127114,8968,153576,170091,40210,61961,51125,16477,27074,9338,97347,132160,211193,200973,114568,170213,40986,73382,274644,52120,73787,154299,220500,73954,241922,99548,154533,168743,134813,2717,74294,41883,226819,32661,228867,27567,168754,168755,32697,252355,100181,221716,74448,32738,2818,85147,32902,32913,42419,22890,22900,3187,170453,119404,33633,86644,4247,23803,106622,56418,24628,251940,107209,6147,68737,13641,208929,190526,80158,36993,25938,172623,386582,33380,3476,10921,178269,11149,102758,102818,102839,23353,3768,148321,188638,132729,103688,148626,121119,325672,4317,18335,66539,88114,162130,213281,77644,28642,12098,77702,34806,28794,18732,34966,157362,203055,229653,162309,79045,35337,5396,35366,12951,211711,164206,213670,197438,181502,79307,126040,403328,452731,392383,402254,5859,197453,160733,233892,151421,35890,131149,171306,68824,36207,160826,36380,19826,79716,133635,169469,29787,164413,133694,14235,133693,6781,6780,69091,128848,126450,25549,126521,69331,90683; 1
555;550279;92853;20717,7683,80948,15330,80951,48544,169759,70235,508,152275,190775,190776,92853,30605,601,174012,177699,93789,60288,93790,371072,49392,15714,200711,30884,875,26471,152696,386906,145101,137468,237352,216556,287655,169919,194984,71679,145690,39882,153411,50694,218706,73107,247082,2210,178008,22469,52516,63543,32772,32774,74876,75421,33298,23085,17653,188320,118633,43128,3468,86250,23377,54855,132959,382612,149299,195826,299083,472601,420377,18739,412289,169324,29209,6871,6870,36728,36831,90536,14460,6961,131518,131565,7376; 0
555;940291;33298;20717,7683,80948,15330,80951,48544,169759,70235,508,152275,190775,190776,92853,30605,601,174012,177699,93789,60288,93790,371072,49392,15714,200711,30884,875,26471,152696,386906,145101,137468,237352,216556,287655,169919,194984,71679,145690,39882,153411,50694,218706,73107,247082,2210,178008,22469,52516,63543,32772,32774,74876,75421,33298,23085,17653,188320,118633,43128,3468,86250,23377,54855,132959,382612,149299,195826,299083,472601,420377,18739,412289,169324,29209,6871,6870,36728,36831,90536,14460,6961,131518,131565,7376; 0
556;565;80642;7566,7571,80642,352,30450,59711,70485,81985,8405,31262,1587,134643,41068,32318,32615,54522,19927,14987,49885,6439; 0
